trace_source,case_name,t,window_zone,x__t,x__dt,x__fault_pu,x__grid_pu,x__fault_a_pu,x__fault_b_pu,x__fault_c_pu,x__obs_01,x__obs_02,x__obs_03,x__obs_04,x__obs_05,x__obs_06,x__obs_07,x__obs_08,x__obs_09,x__obs_10,x__obs_11,x__obs_12,x__obs_13,x__obs_14,x__obs_15,x__obs_16,x__obs_17,x__obs_18,x__obs_19,x__obs_20,x__obs_21,x__obs_22,x__obs_23,x__obs_24,x__lv_pu_inst,x__vdc_pu_inst,x__action_01,x__action_02,x__action_03,x__action_04,x__win_fault,x__win_prefault,x__win_recovery,x__win_tail,x__src_rule_action,next_lv_pu_inst,next_vdc_pu_inst,next_obs_01,next_obs_02,next_obs_03,next_obs_04,next_obs_05,next_obs_06,next_obs_07,next_obs_08,next_obs_09,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d120ms_20260804_152826.csv,lvrt_120ms_0.825pu,0.266,recovery,0.266,0.0020000000000000018,0.825,0.825,0.825,1,1,0.939382089092892,1.26031609174735,0.0219732992065091,0.621488551694036,0.378511448305964,0.0606179109071077,-0.0030456707110097,0.0029644150540745,3.210390311148e-21,-1.9558917198099502e-20,0.0825550248976952,-0.0003264362622117,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,-5.0,-0.0368092388888241,0.9458077138033382,0.6214885516940363,3.16758510699936e-21,-1.92981316354581e-20,0.0825455278669717,-0.0003220837787156,False,False,True,False,True,0.940124894108686,0.61609801484103,0.940950440238837,1.26578747960862,0.0102288339169797,0.616098014841029,0.383901985158971,0.0590495597611632,-0.0053326704025446,0.0158416407475806,8.38693872300561e-22,-5.10964163638229e-21,0.0826459993693499,-0.0004965484472902,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,0.607906490007748,0.0415996831000243
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d120ms_20260804_152826.csv,lvrt_120ms_0.825pu,0.268,recovery,0.268,0.0020000000000000018,0.825,0.825,0.825,1,1,0.940950440238837,1.26578747960862,0.0102288339169797,0.616098014841029,0.383901985158971,0.0590495597611632,-0.0053326704025446,0.0158416407475806,8.38693872300561e-22,-5.10964163638229e-21,0.0826459993693499,-0.0004965484472902,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,0.607906490007748,0.0415996831000243,0.940124894108686,0.61609801484103,8.275112873365529e-22,-5.04151308123052e-21,0.0826525390636006,-0.0005023328155305,False,False,True,False,True,0.9431555552756667,0.6172274133413438,0.940188074449192,1.26480468667939,0.0136704179785461,0.617227413341344,0.382772586658656,0.0598119255508084,-0.004214972891587,0.0129944074776409,2.1910339343846897e-22,-1.33486109623637e-21,0.082888025919499,-0.0007754586372358,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,0.411533659025798,-0.0434993902079794
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d120ms_20260804_152826.csv,lvrt_120ms_0.825pu,0.27,recovery,0.27,0.0020000000000000018,0.825,0.825,0.825,1,1,0.940188074449192,1.26480468667939,0.0136704179785461,0.617227413341344,0.382772586658656,0.0598119255508084,-0.004214972891587,0.0129944074776409,2.1910339343846897e-22,-1.33486109623637e-21,0.082888025919499,-0.0007754586372358,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,0.411533659025798,-0.0434993902079794,0.9431555552756667,0.6172274133413438,2.1618201485929e-22,-1.31706294828655e-21,0.08288772451788,-0.0007743053088638,False,False,True,False,True,0.9411432349997392,0.6203831638086037,0.939527027069423,1.25722755294314,0.021615843504064,0.620383163808604,0.379616836191396,0.0604729729305766,0.0030909872923568,0.0030907786383794,5.723935586243171e-23,-3.48723897495666e-22,0.0826141390291634,-0.0004267893803966,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,0.0017394898708111,0.0129333263458875
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d120ms_20260804_152826.csv,lvrt_120ms_0.825pu,0.272,recovery,0.272,0.0020000000000000018,0.825,0.825,0.825,1,1,0.939527027069423,1.25722755294314,0.021615843504064,0.620383163808604,0.379616836191396,0.0604729729305766,0.0030909872923568,0.0030907786383794,5.723935586243171e-23,-3.48723897495666e-22,0.0826141390291634,-0.0004267893803966,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,0.0017394898708111,0.0129333263458875,0.9411432349997392,0.6203831638086037,5.64761644509326e-23,-3.4407424552905696e-22,0.0826073910512537,-0.0004210988553247,False,False,True,False,True,0.9455601148525652,0.6166092408622775,0.941045224520824,1.26336107404767,0.0074605870420812,0.616609240862277,0.383390759137723,0.0589547754791756,-0.0115782061898735,0.0122176677000849,1.4953414495911e-23,-9.110188095783261e-23,0.0824429884104696,-0.0003605762083077,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,0.308698161779253,0.0092054704965427
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d120ms_20260804_152826.csv,lvrt_120ms_0.825pu,0.274,recovery,0.274,0.0020000000000000018,0.825,0.825,0.825,1,1,0.941045224520824,1.26336107404767,0.0074605870420812,0.616609240862277,0.383390759137723,0.0589547754791756,-0.0115782061898735,0.0122176677000849,1.4953414495911e-23,-9.110188095783261e-23,0.0824429884104696,-0.0003605762083077,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,0.308698161779253,0.0092054704965427,0.9455601148525652,0.6166092408622775,1.47540356359655e-23,-8.988718921172821e-23,0.0824505989942374,-0.0003653437088789,False,False,True,False,True,0.9413731987886618,0.6152493788487751,0.94035996492048,1.26500020372975,0.0010634855935408,0.615249378848775,0.384750621151225,0.0596400350795202,-0.0048379170538943,0.0213907308606142,3.90648360236494e-24,-2.37997819296518e-23,0.0830642609685619,-0.0007123325636511,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,0.516104370244408,-0.0126483418179113
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d120ms_20260804_152826.csv,lvrt_120ms_0.825pu,0.276,tail,0.276,0.0020000000000000018,0.825,0.825,0.825,1,1,0.94035996492048,1.26500020372975,0.0010634855935408,0.615249378848775,0.384750621151225,0.0596400350795202,-0.0048379170538943,0.0213907308606142,3.90648360236494e-24,-2.37997819296518e-23,0.0830642609685619,-0.0007123325636511,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,0.516104370244408,-0.0126483418179113,0.9413731987886618,0.6152493788487751,3.85439715433341e-24,-2.34824515039231e-23,0.083067939476665,-0.0007191402309453,False,False,False,True,True,0.9370673508253334,0.616481640162755,0.939981869197252,1.25567859788136,0.0234557752917947,0.616481640162755,0.383518359837245,0.060018130802748,0.0038780847649028,0.0074918502891834,1.02054377879508e-24,-6.21754033993172e-24,0.0832168562449159,-0.0006199522914037,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,-5.0,0.006075541799877
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0825_d120ms_20260804_152826.csv,lvrt_120ms_0.825pu,0.278,tail,0.278,0.0020000000000000018,0.825,0.825,0.825,1,1,0.939981869197252,1.25567859788136,0.0234557752917947,0.616481640162755,0.383518359837245,0.060018130802748,0.0038780847649028,0.0074918502891834,1.02054377879508e-24,-6.21754033993172e-24,0.0832168562449159,-0.0006199522914037,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,-5.0,0.006075541799877,0.9370673508253334,0.616481640162755,1.00693652841115e-24,-6.13463980206596e-24,0.0832145569131295,-0.0006168942038355,False,False,False,True,True,0.9476002931900966,0.6172529546848174,0.940484819688133,1.26204378460022,0.0087944507843227,0.617252954684817,0.382747045315183,0.0595151803118669,-0.0120144381202934,0.0048404138947332,2.6661051483918404e-25,-1.62429252473591e-24,0.0827526602513757,-0.0002652856093341,0,1,0,1,1,0,1.0,0,0.964119954045974,1.42131021502965,-0.70811841927565,-0.0493885645617143
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.0,prefault,0.0,0.002,0.9,0.9,0.9,1,1,0.0077087860140886,1.0,1.0,0.999999999999999,9.992007221626409e-16,0.992291213985911,-3.74154734478252e-09,-9.16296000993556e-07,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,1.0,1.0,0.0,-9.992007221626409e-13,0.007708786014088695,0.9999999999999987,0.0079154846514053,-0.0011597856411278,0.0,-1.23275407248871e-06,False,True,False,False,True,0.6212535381137585,1.0096318015701211,0.139886214931038,2.17477433351754,2.17477433351754,1.00963180157012,-0.0096318015701208,0.860113785068962,-0.0695653261463655,-0.206406102188037,0.426027359239675,0.10988012905178,-1.03763523955758e-05,0.0007740808612883,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.0005887066660825
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.002,prefault,0.002,0.002,0.9,0.9,0.9,1,1,0.139886214931038,2.17477433351754,2.17477433351754,1.00963180157012,-0.0096318015701208,0.860113785068962,-0.0695653261463655,-0.206406102188037,0.426027359239675,0.10988012905178,-1.03763523955758e-05,0.0007740808612883,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.0005887066660825,0.6212535381137585,1.0096318015701211,0.428231063690872,0.109772061844295,-1.12011811873135e-05,0.0008113803861369,False,True,False,False,True,0.8267944726093817,1.0389407075680313,0.340383305902464,2.10178446262275,2.10178446262275,1.03894070756803,-0.0389407075680317,0.659616694097536,-0.165513491759587,-0.402958664536476,0.534186496039319,0.155404093480189,-0.0001258654137297,0.0067496394948147,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.0747110150762786
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.004,prefault,0.004,0.002,0.9,0.9,0.9,1,1,0.340383305902464,2.10178446262275,2.10178446262275,1.03894070756803,-0.0389407075680317,0.659616694097536,-0.165513491759587,-0.402958664536476,0.534186496039319,0.155404093480189,-0.0001258654137297,0.0067496394948147,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.0747110150762786,0.8267944726093817,1.0389407075680313,0.534808364889389,0.155338268809593,-0.0001280812789701,0.0068202231524517,False,True,False,False,True,0.9452253690677488,1.059288105759225,0.522359006037503,2.53407231180997,0.665791257009901,1.05928810575922,-0.0592881057592247,0.477640993962497,-0.26371174272503,-0.499485626353866,0.550589651734874,0.204021243431679,-0.0003594332554917,0.0128001296386262,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.848597174534005
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.006,prefault,0.006,0.002,0.9,0.9,0.9,1,1,0.522359006037503,2.53407231180997,0.665791257009901,1.05928810575922,-0.0592881057592247,0.477640993962497,-0.26371174272503,-0.499485626353866,0.550589651734874,0.204021243431679,-0.0003594332554917,0.0128001296386262,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.848597174534005,0.9452253690677488,1.059288105759225,0.55055063200554,0.204568716466697,-0.0003605696226611,0.0128476939029775,False,True,False,False,True,1.0144411225105652,1.0593103439513074,0.677175562525172,2.29429273019383,0.148274877758293,1.05931034395131,-0.0593103439513081,0.322824437474828,-0.305396408708783,-0.510906699089707,0.548960702315566,0.227539999802828,-0.0004382384027096,0.0158466036411714,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.656347196524853
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.008,prefault,0.008,0.002,0.9,0.9,0.9,1,1,0.677175562525172,2.29429273019383,0.148274877758293,1.05931034395131,-0.0593103439513081,0.322824437474828,-0.305396408708783,-0.510906699089707,0.548960702315566,0.227539999802828,-0.0004382384027096,0.0158466036411714,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.656347196524853,1.0144411225105652,1.0593103439513074,0.548936598326093,0.227789050557421,-0.0004383262584019,0.0158576814722125,False,True,False,False,True,1.0539409863185363,1.0601260153628949,0.79780137343249,1.93802635622987,0.0500275563861951,1.06012601536289,-0.0601260153628946,0.20219862656751,-0.25556226246789,-0.450295320145994,0.547848643846073,0.239365176737368,-0.0004660306919803,0.0152156421746108,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.876885235662206
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.01,prefault,0.01,0.002,0.9,0.9,0.9,1,1,0.79780137343249,1.93802635622987,0.0500275563861951,1.06012601536289,-0.0601260153628946,0.20219862656751,-0.25556226246789,-0.450295320145994,0.547848643846073,0.239365176737368,-0.0004660306919803,0.0152156421746108,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.876885235662206,1.0539409863185363,1.0601260153628949,0.54783936730286,0.239456558466167,-0.0004658295509568,0.0151954080829285,False,True,False,False,True,1.0867413861013961,1.0570724282516637,0.886794726749874,1.53711304920286,0.0758366099977634,1.05707242825166,-0.0570724282516637,0.113205273250126,-0.147406549340672,-0.395518498195734,0.54546605404653,0.248441572030977,-0.000455763998353,0.0129199657019666,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.21353793262846
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.012,prefault,0.012,0.002,0.9,0.9,0.9,1,1,0.886794726749874,1.53711304920286,0.0758366099977634,1.05707242825166,-0.0570724282516637,0.113205273250126,-0.147406549340672,-0.395518498195734,0.54546605404653,0.248441572030977,-0.000455763998353,0.0129199657019666,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.21353793262846,1.0867413861013961,1.0570724282516637,0.545342848407964,0.248718188424318,-0.0004553943878668,0.0128986689255155,False,True,False,False,True,1.0897216706147101,1.05505508713935,0.953054700873461,1.43376150081935,0.12918404708754,1.05505508713935,-0.0550550871393505,0.0469452991265393,-0.0011317320587292,-0.355084875099449,0.412300464625594,0.259624926604931,-0.0004400464490524,0.0111455566479383,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.0006185227021671
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.014,prefault,0.014,0.002,0.9,0.9,0.9,1,1,0.953054700873461,1.43376150081935,0.12918404708754,1.05505508713935,-0.0550550871393505,0.0469452991265393,-0.0011317320587292,-0.355084875099449,0.412300464625594,0.259624926604931,-0.0004400464490524,0.0111455566479383,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.0006185227021671,1.0897216706147101,1.05505508713935,0.410138433650888,0.259763260916865,-0.000439684671779,0.0111253720420163,False,True,False,False,True,1.0363667324722319,1.0572951604858025,0.992599326551738,1.34280229705329,0.0356243272836632,1.0572951604858,-0.0572951604858023,0.0074006734482619,0.163132540108701,-0.324828962884681,0.188206973025803,0.246502671362047,-0.0004193104883959,0.009453017852538,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.0006090083866094
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.016,prefault,0.016,0.0019999999999999983,0.9,0.9,0.9,1,1,0.992599326551738,1.34280229705329,0.0356243272836632,1.0572951604858,-0.0572951604858023,0.0074006734482619,0.163132540108701,-0.324828962884681,0.188206973025803,0.246502671362047,-0.0004193104883959,0.009453017852538,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.0006090083866094,1.0363667324722319,1.0572951604858025,0.186227592909545,0.246815969077219,-0.0004194491979325,0.0094410935173361,False,True,False,False,True,0.9759028516387632,1.0616846541701388,0.996158229605782,1.1364283237719,0.0282586574466265,1.06168465417014,-0.061684654170139,0.0038417703942182,0.313605090135805,-0.304198151110542,0.0603998202052894,0.227824133678555,-0.0004467941003857,0.0086800711536182,0,1,0,1,0,0,0.0,0,1.0,1.0,-2.58827290799846,-0.452574212466361
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.018,prefault,0.018,0.0020000000000000018,0.9,0.9,0.9,1,1,0.996158229605782,1.1364283237719,0.0282586574466265,1.06168465417014,-0.061684654170139,0.0038417703942182,0.313605090135805,-0.304198151110542,0.0603998202052894,0.227824133678555,-0.0004467941003857,0.0086800711536182,0,1,0,1,0,0,0.0,0,1.0,1.0,-2.58827290799846,-0.452574212466361,0.9759028516387632,1.0616846541701388,0.0598783525551315,0.228386478562841,-0.0004470053111309,0.0086710510785514,False,True,False,False,True,0.9159293092032222,1.0620151774369,0.977200316399956,1.11529719274013,0.0574663143032454,1.0620151774369,-0.0620151774369,0.0227996836000443,0.432522188970389,-0.282140882108017,0.0728991404254096,0.216455908453804,-0.0004613257447229,0.0083354599606471,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-1.12825575298814
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.02,prefault,0.02,0.0019999999999999983,0.9,0.9,0.9,1,1,0.977200316399956,1.11529719274013,0.0574663143032454,1.0620151774369,-0.0620151774369,0.0227996836000443,0.432522188970389,-0.282140882108017,0.0728991404254096,0.216455908453804,-0.0004613257447229,0.0083354599606471,0,1,0,1,0,0,0.0,0,1.0,1.0,-5.0,-1.12825575298814,0.9159293092032222,1.0620151774369,0.0736291318748164,0.21716982967442,-0.000461376252537,0.0083311917633047,False,True,False,False,True,0.9361407149868454,1.06129256154543,0.960194714609321,1.10786445615223,0.0295085780876969,1.06129256154543,-0.0612925615454301,0.0398052853906793,0.500187260260505,-0.254014011176427,0.160777339138951,0.237638788742713,-0.0004726788355312,0.0081211279660557,0,1,0,1,0,0,0.0,0,1.0,1.0,-3.80046501796105,-0.45222103121012
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.022,prefault,0.022,0.0020000000000000018,0.9,0.9,0.9,1,1,0.960194714609321,1.10786445615223,0.0295085780876969,1.06129256154543,-0.0612925615454301,0.0398052853906793,0.500187260260505,-0.254014011176427,0.160777339138951,0.237638788742713,-0.0004726788355312,0.0081211279660557,0,1,0,1,0,0,0.0,0,1.0,1.0,-3.80046501796105,-0.45222103121012,0.9361407149868454,1.06129256154543,0.161605716690926,0.238070271559477,-0.0004725057072119,0.0081142048870364,False,True,False,False,True,0.9714151769944926,1.0620690564421937,0.958479714035764,1.01805218237761,0.0357829329614609,1.06206905644219,-0.0620690564421935,0.0415202859642361,0.535065071448399,-0.214494345175855,0.217156480754739,0.242093555799994,-0.0004707769297668,0.0073029880650809,0,0,0,1,0,0,0.0,0,1.0,1.0,-4.1231578003893,-1.80991809269515
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.024,prefault,0.024,0.0019999999999999983,0.9,0.9,0.9,1,1,0.958479714035764,1.01805218237761,0.0357829329614609,1.06206905644219,-0.0620690564421935,0.0415202859642361,0.535065071448399,-0.214494345175855,0.217156480754739,0.242093555799994,-0.0004707769297668,0.0073029880650809,0,0,0,1,0,0,0.0,0,1.0,1.0,-4.1231578003893,-1.80991809269515,0.9714151769944926,1.0620690564421937,0.217361235391704,0.24246564172266,-0.0004707068096808,0.0072925171896741,False,True,False,False,True,0.9714555994730483,1.0672296201130225,0.963424675704738,0.989305691289523,0.0487092757317342,1.06722962011302,-0.0672296201130222,0.0365753242952624,0.564025072725202,-0.157052253799869,0.213339154933739,0.241005145343426,-0.000478710562028,0.0059138145657938,0,0,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.784493900321648
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.026,prefault,0.026,0.0020000000000000018,0.9,0.9,0.9,1,1,0.963424675704738,0.989305691289523,0.0487092757317342,1.06722962011302,-0.0672296201130222,0.0365753242952624,0.564025072725202,-0.157052253799869,0.213339154933739,0.241005145343426,-0.000478710562028,0.0059138145657938,0,0,0,1,0,0,0.0,0,1.0,1.0,-5.0,-0.784493900321648,0.9714555994730483,1.0672296201130225,0.21322558949076,0.241391743405513,-0.0004790507165456,0.0058934440682318,False,True,False,False,True,0.9711618768196281,1.0639217992246024,0.969677759205914,1.03031408473303,0.0683430928132684,1.0639217992246,-0.0639217992246024,0.0303222407940856,0.565046192747638,-0.0860967788421507,0.190107620680743,0.209712418688093,-0.0004838578311,0.0034362806465384,0,0,0,1,0,0,0.0,0,1.0,1.0,-3.30261116590247,-1.52755613017064
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.028,prefault,0.028,0.0019999999999999983,0.9,0.9,0.9,1,1,0.969677759205914,1.03031408473303,0.0683430928132684,1.0639217992246,-0.0639217992246024,0.0303222407940856,0.565046192747638,-0.0860967788421507,0.190107620680743,0.209712418688093,-0.0004838578311,0.0034362806465384,0,0,0,1,0,0,0.0,0,1.0,1.0,-3.30261116590247,-1.52755613017064,0.9711618768196281,1.0639217992246024,0.189836912928342,0.210420914198813,-0.0004837985732744,0.0034100709501985,False,True,False,False,True,0.9667449574839807,1.06260302912754,0.966597295547559,0.984998398823466,0.0371030595933827,1.06260302912754,-0.0626030291275397,0.0334027044524411,0.563511601208088,-0.0082884635067535,0.18277549432209,0.231362762559578,-0.0004925970025804,0.0007031715524436,0,0,0,1,0,0,0.0,0,1.0,1.0,-1.79832669045499,-1.8108431586441
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.03,prefault,0.03,0.0020000000000000018,0.9,0.9,0.9,1,1,0.966597295547559,0.984998398823466,0.0371030595933827,1.06260302912754,-0.0626030291275397,0.0334027044524411,0.563511601208088,-0.0082884635067535,0.18277549432209,0.231362762559578,-0.0004925970025804,0.0007031715524436,0,0,0,1,0,0,0.0,0,1.0,1.0,-1.79832669045499,-1.8108431586441,0.9667449574839807,1.06260302912754,0.182832559431237,0.231540990854391,-0.0004922893955412,0.0006655240103766,False,True,False,False,True,0.9352334158411063,1.0712456435889026,0.958354230330651,0.995839621340782,0.020042106196715,1.0712456435889,-0.071245643588902,0.0416457696693493,0.571899542075893,0.0622808210768838,0.190796266616097,0.129261623752361,-0.0004896218428129,-0.002426900786332,0,0,0,1,1,0,0.0156666666666661,0,0.997353405972809,1.12818341141962,-5.0,-0.734373871376315
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.032,prefault,0.032,0.0020000000000000018,0.9,0.9,0.9,1,1,0.958354230330651,0.995839621340782,0.020042106196715,1.0712456435889,-0.071245643588902,0.0416457696693493,0.571899542075893,0.0622808210768838,0.190796266616097,0.129261623752361,-0.0004896218428129,-0.002426900786332,0,0,0,1,1,0,0.0156666666666661,0,0.997353405972809,1.12818341141962,-5.0,-0.734373871376315,0.9352334158411063,1.0712456435889026,0.191362215197685,0.128952116992452,-0.0004902233367467,-0.0024581106635937,False,True,False,False,True,0.942567606045343,1.0677905458304549,0.950452059438244,1.03257549874008,0.0185675441462002,1.06779054583045,-0.0677905458304549,0.0495479405617557,0.564796499806163,0.106369072567908,0.223182818516177,0.0067993383118397,-0.00049505070195,-0.004414725300498,0,0,0,1,1,0,0.032333333333332,0,0.997353405972809,1.12818341141962,-5.0,-1.40147565064863
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.034,prefault,0.034,0.001999999999999995,0.9,0.9,0.9,1,1,0.950452059438244,1.03257549874008,0.0185675441462002,1.06779054583045,-0.0677905458304549,0.0495479405617557,0.564796499806163,0.106369072567908,0.223182818516177,0.0067993383118397,-0.00049505070195,-0.004414725300498,0,0,0,1,1,0,0.032333333333332,0,0.997353405972809,1.12818341141962,-5.0,-1.40147565064863,0.942567606045343,1.0677905458304549,0.223352468095603,0.0055385231927431,-0.0004952395965453,-0.0044307759861787,False,True,False,False,True,0.9288544117324155,1.0704312510880187,0.944697435227161,0.975925793642586,0.0151085516448614,1.07043125108802,-0.0704312510880194,0.0553025647728392,0.539806726051219,0.145540228831413,0.253407166304948,-0.114781591335808,-0.0005205199245741,-0.0056357915717026,0,0,0,1,1,0,0.048999999999998,0,0.974204185646703,1.15673527003302,-3.37115594670412,-1.8241997017725
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.036,fault,0.036,0.0020000000000000018,0.9,0.9,0.9,1,1,0.944697435227161,0.975925793642586,0.0151085516448614,1.07043125108802,-0.0704312510880194,0.0553025647728392,0.539806726051219,0.145540228831413,0.253407166304948,-0.114781591335808,-0.0005205199245741,-0.0056357915717026,0,0,0,1,1,0,0.048999999999998,0,0.974204185646703,1.15673527003302,-3.37115594670412,-1.8241997017725,0.9288544117324155,1.0704312510880187,0.254158928282142,-0.114851170117998,-0.0005206388991652,-0.005646717612887,True,False,False,False,True,0.9514225087274444,1.0702418182521114,0.941780422764552,0.981906305983288,0.0087045786546985,1.07024181825211,-0.070241818252111,0.0582195772354478,0.502217394471677,0.192827989886079,0.28096843609285,-0.178656766663955,-0.0005031370344808,-0.006406402763586,0,0,0,1,1,0,0.065666666666664,0,0.974204185646703,1.15673527003302,-5.0,-0.739976294199529
trajectory_trace_topology2_dqseed_t2_single_phase_lvrt_a_pu0900_d060ms_20260804_153004.csv,lvrt_060ms_0.900pu,0.038,fault,0.038,0.0020000000000000018,0.9,0.9,0.9,1,1,0.941780422764552,0.981906305983288,0.0087045786546985,1.07024181825211,-0.070241818252111,0.0582195772354478,0.502217394471677,0.192827989886079,0.28096843609285,-0.178656766663955,-0.0005031370344808,-0.006406402763586,0,0,0,1,1,0,0.065666666666664,0,0.974204185646703,1.15673527003302,-5.0,-0.739976294199529,0.9514225087274444,1.0702418182521114,0.281571057756612,-0.177444528758773,-0.0005034741155964,-0.0064244596933091,True,False,False,False,True,1.0064931067947005,1.06316310829907,0.957917267371198,1.06546007123347,0.0743656979454217,1.06316310829907,-0.06316310829907,0.0420827326288022,0.465982008893057,0.2375844555653,0.248838045844828,-0.212810093527336,-0.0005006992838317,-0.0080081083406728,0,0,0,1,1,0,0.08233333333333,0,0.974204185646703,1.16628933457241,-5.0,-0.156621063123419
